toi,tid,type,Mid,Period,Duartion,Depth,Radius,Mag,st_rad
191.01,183532609,KP,2458358.92,8.1584545,4.4269549,14691.08225,12.7452371,9.1468,0.996641
1910.01,437261733,KP,2459296.223,5.4161129,3.385,14310,13.3752,13.2958,1.1
1911.01,44745133,KP,2459166.298,7.8181434,4.98,3650,9.95177,12.5757,1.64
1912.01,50712784,KP,2459249.036,5.4053583,4.859,6770,13.4237,10.5579,1.59
1913.01,53458803,KP,2459252.258,3.3489038,3.3546298,10987.17477,13.011038,11.8656,1.2295901
1914.01,53750200,KP,2459232.244,4.1933422,1.8220996,4804.157266,11.5425702,12.2309,1.6277601
1915.01,98283926,KP,2459253.248,2.2920348,3.1812507,10585.2906,13.2497142,13.1472,1.26526
1916.01,98545929,KP,2459251.406,1.8881994,3.6806502,4431.610427,14.5851064,12.4539,2.12128
1917.01,339522221,KP,2458655.298,1.82069,3.049,12340,15.6593,12.0457,1.35
1918.01,308425348,KP,2458571.791,3.39829,2.634,4340,7.06633,12.2876,1.09
1919.01,102192004,KP,2459328.761,4.2337078,2.008,7690,19.6222,11.3287,1.46
192.01,183537452,KP,2459089.962,3.9227152,2.6105933,11408.74679,6.7856957,10.2499,0.635603
1920.01,363851359,KP,2459331.954,2.5441537,2.128,6780,10.5577,13.2755,1.31
1921.01,112099249,KP,2458604.171,5.17958,4.524,7620,14.829,12.1577,1.65
1922.01,112604564,KP,2459233.317,4.5768651,3.5592795,10869.49031,19.1571223,12.3213,1.78295
1923.01,114299824,KP,2459250.356,4.2041585,2.124,12080,12.1025,12.9264,1.07
1924.01,371443216,KP,2459358.689,2.8240691,3.808,8970,17.7861,8.0552,1.84
1925.01,118956453,KP,2459279.602,2.3447752,1.814,15340,13.4487,11.9397,1.04
1926.01,143143769,KP,2459175.373,1.3372349,1.7026098,1226.676056,3.0265786,12.3686,0.860256
1927.01,14344979,KP,2459576.579,4.1117723,2.129689,22083.02346,15.2582047,12.3353,0.916164
1928.01,207077681,KP,2459061.945,2.278575,2.159825,13638.95888,14.7731999,12.3119,1.21163
1929.01,157266693,KP,2459329.357,3.8537616,3.392,18650,14.7144,13.1648,1.06
1930.01,160578764,KP,2459355.488,2.8786641,2.207,8710,12.863,12.1014,1.35
1931.01,162922904,KP,2459331.432,3.8186276,4.282,3240,11.3749,12.0233,2.03
1932.01,386259537,KP,2459228.937,5.6107737,6.3384834,6651.689917,18.3701736,11.3299,2.21327
1933.01,172598832,KP,2459201.976,3.2633165,5.2814337,5011.572503,15.0902486,12.941,2.08347
1934.01,125739286,KP,2459351.553,4.5111234,4.525,11170,18.5483,10.5288,1.71
1935.01,176685457,KP,2459272.948,4.4352884,1.89,6410,11.2110231,12.2682,1.38
1936.01,178289267,KP,2459167.711,2.3506186,2.369,15940,12.801,11.7076,0.97
194.01,211438925,KP,2458356.565,4.8996422,3.3475359,10260.43655,16.2403328,10.248,1.5037
195.01,230982885,KP,2458355.49,2.0727595,2.5898663,13514.11234,13.3344442,9.9696,1.12805
2011.01,136916387,KP,2458631.751,,3.0332248,381.3811137,1.8276647,5.0494,0.903973
2012.01,138294130,KP,2459716.992,3.0565259,4.145,8800,15.1633,10.6506,1.6
2014.01,198588220,KP,2459694.027,4.8101141,7.0284557,7372.207276,23.5795714,9.63331,2.6480999
2020.01,39903405,KP,2459733.656,5.6334662,4.2342162,5289.275095,12.6629902,8.27468,1.70392
2021.01,236312126,KP,2459713.292,3.9415041,2.866,21330,13.8352,10.5484,0.92
2024.01,255930614,KP,2459739.794,2.8758903,3.2828197,2907.810502,8.2875394,7.6262,1.46043
2064.01,115524421,KP,2459735.853,8.8036803,2.997,8360,8.9006,11.5906,0.94
2122.01,311408969,KP,2459767.526,3.5852284,3.0197224,16909.22854,14.5431829,12.658,1.06725
2124.01,159742538,KP,2459767.927,3.5539283,3.6341388,9368.38877,21.2028076,11.1116,2.0085199
2125.01,116242971,KP,2459760.49,5.0316309,5.6042382,5454.343482,16.4901283,10.1213,2.1627901
2126.01,116264089,KP,2459391.064,1.306188,1.4177746,24746.27944,16.758883,11.7213,0.820181
2127.01,21744120,KP,2458983.745,5.5080682,2.6399995,21584.75732,10.7299795,11.733,0.740113
2129.01,101721385,KP,2459762.1,4.627664,2.306,6190,14.3694,9.54417,1.55
2130.01,320798691,KP,2459010.828,5.0052605,4.9057646,7641.404098,13.6314528,11.0269,1.46701
2131.01,27848472,KP,2459771.158,1.8468373,2.7579171,12047.59461,15.605947,10.1058,1.36116
2132.01,358516596,KP,2459391.154,3.2440454,3.6774272,15011.9382,21.0498466,10.2025,1.38951
2135.01,76419763,KP,2459414.395,2.7884723,2.9462464,14467.6854,13.9432645,11.3998,1.12956
2139.01,308172249,KP,2459768.654,1.4013784,1.7042715,19735.20013,13.9977478,12.4197,0.934977
2140.01,399860444,KP,2459012.511,2.4706114,1.794486,14310.71598,13.7703405,10.854,1.01613
2175.01,405717754,KP,2459770.378,4.4379727,4.7176624,16222.5125,20.3565337,12.9614,1.5696599
2176.01,123495874,KP,2459776.681,7.8914271,4.2653156,9822.000249,12.9299942,12.9934,1.27992
2177.01,123233041,KP,2459445.304,3.5224751,3.2804955,8602.325645,15.9014832,13.1448,1.5817
2178.01,164892194,KP,2459392.687,3.024111,2.7209657,7558.641109,12.0899079,13.4633,1.36388
2182.01,268823307,KP,2459444.707,3.5484481,4.5123025,7022.005689,15.2165016,12.7655,1.78185
2197.01,389352124,KP,2459038.758,4.9547968,3.8456734,6740.009825,12.5418599,9.0532,1.46939
2198.01,100566492,KP,2459040.905,4.9549631,5.9565174,8236.25668,18.4504689,11.117,1.99207
2199.01,369455629,KP,2459038.511,3.3771114,2.4508029,4515.155077,8.6110106,11.4513,1.28017
2204.01,467971286,KP,2459037.141,2.2250514,2.3678871,13144.59006,10.0926189,13.191,0.883426
2206.01,381856447,KP,2459037.774,1.7690121,1.0172953,10110.21398,10.5045599,10.7218,0.701795
228.01,77044471,KP,2459089.518,2.6865041,2.5524772,12250.41897,13.7470239,13.2576,1.18274
229.01,120610833,KP,2458354.773,3.1260778,1.7185367,11383.75271,10.9257115,11.5005,0.874706
231.01,204376737,KP,2458357.395,3.3610011,2.576465,24041.86516,12.7273456,11.4779,0.817705
232.01,402026209,KP,2459109.947,1.3382307,2.1533898,27218.8341,14.83782,11.8295,0.894974
2330.01,180991313,KP,2459329.308,2.2088214,2.544,7770,11.6656,11.8699,1.26
2380.01,176220787,KP,2459468.03,5.2153567,5.5447047,5215.697893,17.6559787,9.4834,2.3901401
2386.01,32487566,KP,2459090.383,2.7567395,2.3808565,9248.475992,13.8044661,10.5853,1.28427
239.01,9725627,KP,2459450.197,4.1567864,3.9618075,4693.282397,9.7108658,10.9774,1.38831
2403.01,293435336,KP,2459448.895,1.8098811,3.7636624,13033.56127,21.9555549,9.02706,1.89121
241.01,77031414,KP,2458355.196,1.3866519,2.3006751,14246.46655,12.9811619,10.9571,1.07661
2414.01,237320326,KP,2459062.739,1.7771109,1.5669528,14073.50212,12.9084635,12.003,0.97906
246.01,158623531,KP,2458355.732,7.8728937,3.7599578,14639.41553,15.0953,11.2794,1.26
247.01,160148385,KP,2458354.32,3.4252567,2.4511609,14205.20445,14.360067,11.9116,1.11655
250.01,184240683,KP,2458355.508,1.6284296,2.3671002,13773.0481,12.9494134,11.5464,1.0941
255.01,204317710,KP,2459090.083,2.8126485,2.8737522,13994.06254,12.0658006,13.7426,1.00957
256.01,92226327,KP,2458399.929,24.7373412,2.069051,6560.492087,1.8439453,11.2991,0.215535
256.02,92226327,KP,2459141.1,3.7779418,1.4759325,3469.450739,1.5659937,11.2991,0.215535
259.01,12862099,KP,2458386.578,2.4238226,2.2484015,16167.17837,12.2562719,12.3993,0.93
264.01,122612091,KP,2459168.126,2.21674,3.604,4580,18.2508,10.4614,2.66
265.01,159951311,KP,2459169.575,5.9242661,2.8894449,11796.33036,9.3440442,11.7276,0.846671
267.01,166836920,KP,2459135.796,5.7525822,5.4013355,5272.361779,12.7042648,8.93,1.70927
272.01,268766053,KP,2459140.876,3.3098458,2.2676536,19158.83218,12.4316228,11.7617,0.858619
295.01,327952677,KP,2458356.404,3.3971091,2.3770393,9870.642556,13.9990068,12.141,1.27071
303.01,145750719,KP,2459468.533,3.5608112,3.389,4890,10.4972,12.0213,1.47
306.01,114749636,KP,2459112.512,4.60273,4.023,7140,11.339,11.7607,1.34
338.01,116156517,KP,2459108.861,5.36777,4.271,6650,14.2607,11.3151,1.72
351.01,228381868,KP,2458356.674,6.9303037,4.1159579,5479.728784,13.203704,12.0719,1.77738
388.01,422655579,KP,2459475.892,2.9036843,5.0153436,4561.018454,14.6935148,10.1638,2.14325
391.01,382391899,KP,2459169.669,1.9550932,1.78762,19634.99087,13.1406834,11.0529,0.873418
398.01,1129033,KP,2459168.521,1.3600283,2.1652751,19427.69447,13.0911813,9.62713,0.933975
400.01,35857242,KP,2459169.279,3.6344447,3.871,9230,14.25,11.3161,1.42
403.01,257567854,KP,2458411.902,3.532822,3.44312,11283.61942,13.474905,11.185,1.25
404.01,166833457,KP,2459168.639,2.9626402,1.9096724,27118.32622,12.65489,12.3943,0.718635
413.01,170634116,KP,2459174.669,3.6623918,3.7669692,12253.65825,17.2805567,9.6757,1.48532
415.01,152476657,KP,2459166.483,3.6112621,3.5377447,5684.094414,13.6137403,10.5831,1.68443
418.01,178284730,KP,2459146.1,2.2359865,1.5254332,19058.01374,13.4367443,10.3074,0.844379
423.01,43647325,KP,2459176.768,3.1615697,3.1425792,17482.23281,14.8619546,10.4408,1.0977401
434.01,78055054,KP,2459198.52,4.3888516,3.0184015,24964.54782,13.8994523,12.8461,0.877856
437.01,32499655,KP,2459197.576,2.7439029,1.503168,13852.39796,11.9292388,13.5452,0.885702
439.01,13021029,KP,2459175.6,3.85589,3.9555399,9747.60356,14.5222913,11.7231,1.43256
443.01,117979897,KP,2459174.841,3.3106692,3.7033867,9189.734252,13.382013,12.0682,1.3514301
449.01,139528693,KP,2459175.59,2.1751729,4.7918806,7780.64352,18.7874019,11.8282,2.0625999
452.01,139733308,KP,2459174.696,4.7633952,3.0078272,13160.62983,10.2196833,11.9012,0.87551
453.01,452808876,KP,2458438.966,2.70582,4.968,7500,18.4904,9.538961,2.1
465.01,270380593,KP,2459449.9,3.8361619,2.3846337,5298.571248,6.1100888,10.7307,0.84738
466.01,4616072,KP,2459201.891,4.1876154,3.0070217,10906.18571,13.9002369,12.8893,1.23733
468.01,33521996,KP,2459220.82,3.3252703,2.0538144,34741.7763,11.5039006,13.3383,0.596801
471.01,47911178,KP,2459223.302,3.5857076,2.7072065,11813.30293,15.8525901,9.79059,1.34556
473.01,52640302,KP,2459229.489,1.5732848,2.4285285,16875.79098,14.7247524,12.0506,1.09539
474.01,59843967,KP,2459226.055,2.5167257,2.5896099,16406.54574,12.9083148,12.7632,0.982638
477.01,170102285,KP,2459230.324,2.9444284,2.4301898,20479.63837,12.7904876,11.7583,0.88727
479.01,306362738,KP,2459221.889,2.7817379,2.1508237,12808.39408,12.6841023,10.8164,1.02095
483.01,393414358,KP,2458469.697,4.3780807,5.3900978,7074.393139,15.1767346,10.439,1.79224
489.01,455096220,KP,2459250.846,3.6466612,3.9225178,8994.573664,13.2844134,11.8997,1.35672
490.01,455135327,KP,2459987.155,2.8106006,1.956,11976,15.6823,9.93908,1.34
491.01,468987719,KP,2459573.338,3.3326807,3.136,17040,14.4817,12.7656,1.11
492.01,17746821,KP,2459573.381,3.1220237,3.41,6550,13.9405,11.3155,1.73
495.01,22529346,KP,2459986.211,1.2749246,2.783,18699,22.0328,10.056,1.52
501.01,134537478,KP,2459987.848,1.7100122,1.79,12680,17.2191,10.3887,1.51
505.01,268644785,KP,2459299.865,3.3294649,4.0123108,10603.98639,16.0269619,10.6815,1.52238
508.01,425206121,KP,2459222.79,4.6117328,4.065,11890,18.7958,9.654,1.67
511.01,440777904,KP,2459572.085,3.3552499,3.547,12310,16.4831,11.3072,1.42
514.01,366576758,KP,2459532.414,11.3909556,3.7913603,16558.84322,11.1621831,13.6674,0.875936
534.01,281909674,KP,2458470.817,4.0350444,2.8526163,11850.47226,12.5330606,14.4266,1.1370699
535.01,280210963,KP,2459203.487,2.8280391,2.6215943,28860.82583,17.7603707,14.7971,1.0367399
536.01,234825296,KP,2458473.382,9.2432303,2.4045872,10879.97703,15.3965057,13.8786,1.2998101
537.01,234112540,KP,2459205.316,4.0379012,2.9331124,15242.70586,18.382674,13.4831,1.27299
545.01,37168957,KP,2459203.608,1.9000862,2.3058232,25717.00859,15.0496208,14.2465,0.934028
546.01,36440357,KP,2459211.466,9.2016496,4.4317333,13812.32336,13.4373959,13.1573,1.12271
547.01,36352297,KP,2459211.479,1.5089635,2.373,13140,20.5944,13.0501,1.29
548.01,42821097,KP,2459205.243,3.8971203,4.8258882,6312.746277,13.4932227,13.1861,1.6395
551.01,192826603,KP,2459203.149,2.6473051,1.211281,21367.88249,10.6134481,13.9143,0.567866
567.01,13349647,KP,2459250.291,1.5373645,1.8596004,17871.10056,13.7535211,12.212,0.959588
571.01,270468559,KP,2459577.803,4.6418368,3.721,7960,12.9164,11.5598,1.41
574.01,315002523,KP,2459278.171,3.3023907,5.0830569,7734.699063,17.0999545,12.4257,1.91031
578.01,423275733,KP,2459278.251,2.0528684,2.6201128,8982.080356,17.6267405,12.3368,1.70948
655.01,35516889,KP,2459304.063,0.7888392,1.5967107,22431.91516,16.1247129,11.6044,1.0280499
656.01,36734222,KP,2459279.797,0.8134736,1.2306765,26619.05497,13.1601533,11.1184,0.757649
660.01,53189332,KP,2459575.807,9.2896818,5.272,6770,12.124,10.99,1.42
661.01,53735810,KP,2459283.746,4.0860569,4.4736394,7130.457763,12.9107218,11.248,1.47741
664.01,55092869,KP,2459988.884,4.7359232,7.0819612,2338.874556,13.5752589,7.3212,2.7871499
667.01,101955023,KP,2459280.989,1.6289322,0.809276,2512.119245,1.2145664,10.8372,0.226407
675.01,169226822,KP,2460010.438,4.1779929,4.144,12544,15.3075,9.62959,1.35
683.01,437248515,KP,2459303.595,3.4058883,2.364,16590,16.8846,11.4553,1.27
685.01,281731203,KP,2459570.426,11.6334541,5.081,3480,10.264,9.9623,1.73
744.01,437242640,KP,2460031.706,4.3176859,1.822,11283,13.3926,9.7566,1.11
747.01,15445551,KP,2459308.414,1.6827896,3.0183509,8077.882492,14.8004637,10.349,1.56803
748.01,104024556,KP,2460064.168,2.0219583,2.681,10040,20.1548,10.3182,1.94
750.01,14614418,KP,2459304.327,0.8378445,1.768,20450,15.1164,13.3898,1.02
751.01,14661418,KP,2459303.028,4.7228146,2.1894174,22675.38127,12.1376504,12.4806,0.793235
752.01,61538902,KP,2459309.447,5.7481344,2.6720121,12292.04607,13.2374347,11.3743,1.12783
766.01,219698950,KP,2459304.66,3.4464529,2.4328198,16363.33557,12.4881809,11.5122,0.913091
767.01,229047362,KP,2458572.991,3.764873,2.759996,22257.11845,13.95182,11.2175,0.92
769.01,248075138,KP,2459332.03,4.9816784,2.733,18110,10.7801,11.3728,0.79
770.01,248111245,KP,2459310.765,4.6370479,4.8238322,7765.997329,15.3045465,12.3335,1.68054
773.01,286865921,KP,2459329.25,4.971298,3.283,12130,12.1956,11.5037,1.09
774.01,294301883,KP,2459310.444,4.4656343,3.512518,17333.75572,14.6467763,11.3473,1.09036
780.01,398943781,KP,2459329.902,3.0524018,2.483,22270,13.7594,10.7875,0.88
781.01,413376180,KP,2459303.359,1.3541351,1.894,20360,14.0693,12.7492,0.93
818.01,46096489,KP,2458598.073,3.118536,2.043274,12242.73132,11.857124,10.6481,0.95
819.01,73717937,KP,2459301.041,16.2546802,4.74,4950,9.68176,11.7528,1.32
820.01,111991770,KP,2458599.445,3.752062,3.680056,9500.430305,14.937131,10.4445,1.48
822.01,127530399,KP,2459359.008,7.133518,3.006,18210,10.9689,11.1116,0.79
825.01,220029715,KP,2459309.074,3.1853325,2.3645428,4887.919715,5.892612,12.4284,0.781959
826.01,243200602,KP,2460063.008,11.5509742,3.571,10842,11.0252,10.491,1.06
828.01,271168962,KP,2460043.845,5.3220505,3.8815964,6562.779481,17.1038087,9.47199,1.95757
834.01,404340025,KP,2459359.571,2.6755523,3.065,13990,16.4542,10.7036,1.34
839.01,466840711,KP,2458571.552,2.4855806,3.0016362,19630.5672,36.5091254,14.1491,1.59944
840.01,287563610,KP,2459328.56,3.7993182,2.302,7590,8.54839,13.0546,0.97
843.01,437333618,KP,2459324.897,4.2986477,3.027,15230,14.188,12.472,1.12
857.01,404467699,KP,2459137.831,3.9080236,3.292,8100,15.1385,10.2676,1.63
966.01,178367144,KP,2459965.7,3.4091568,3.2067861,16294.39694,15.9162999,10.5572,1.21069
1054.01,366989877,CP,2458664.971,15.5077301,5.04936,636.1674517,3.0547686,8.4362,1.17092
1073.01,158297421,CP,2459036.473,3.9228016,1.8736007,31510.90049,13.3368705,13.6699,0.6983
1078.01,370133522,CP,2458654.105,0.5182385,0.7499959,797.2618567,1.1403833,10.1165,0.390989
1098.01,383390264,CP,2458629.909,10.1826982,2.8918097,688.0316535,3.1306969,8.7581,1.14582
1130.01,254113311,CP,2458657.898,8.34998,1.836,16680,11.1424,10.1429,0.74
1130.02,254113311,CP,2458658.738,4.06719,1.783,2152.9,3.51616,10.1429,0.69
118.01,266980320,CP,2459083.509,6.0344569,2.2074496,1575.374221,4.7643959,9.179,1.05168
120.01,394137592,CP,2458332.083,11.535076,8.555958,2389.90616,12.215808,7.1062,2.48771
1203.01,23434737,CP,2458553.062,25.5195307,6.6877451,558.3758637,2.9641461,7.9995,1.17321
122.01,231702397,CP,2458329.12,5.0780255,1.2414158,6130.394723,2.7090421,13.084,0.334125
123.01,290131778,CP,2458325.375,3.3088773,5.662133,3988.058581,17.2150015,7.87598,2.62392
1230.01,287156968,CP,2458620.317,25.056686,6.7083875,495.8106116,2.6541257,9.6245,1.15281
1233.01,260647166,CP,2459308.481,14.1758947,3.7543827,907.1324529,2.6231641,8.6522,0.864173
1233.02,260647166,CP,2459311.403,19.5901578,4.002861,1182.667864,3.0026428,8.6522,0.864173
1233.03,260647166,CP,2459310.633,6.2036219,3.01098,548.9044399,2.056748,8.6522,0.864173
1233.04,260647166,CP,2458572.108,3.79589,2.4602856,317.5272928,1.553135,8.6522,0.864173
1235.01,103633434,CP,2459961.599,3.4446812,1.845,775,1.88823,9.91924,0.63
1239.01,154716798,CP,2459604.096,12.6396982,3.3830702,3292.681286,4.6025162,10.7192,0.789425
125.01,52368076,CP,2458327.445,4.6517906,3.3231841,992.3878496,3.3100152,10.1985,0.852266
125.02,52368076,CP,2458334.446,9.1546621,3.073678,966.4850693,2.9523098,10.1985,0.852266
125.03,52368076,CP,2458342.851,19.9812509,3.0623184,992.1894338,2.8761704,10.1985,0.852266
1266.01,467179528,CP,2459649.751,10.8948421,2.0719394,3168.385358,2.4691414,11.0402,0.435666
1266.02,467179528,CP,2459630.046,18.8016111,1.9093524,1686.788103,1.9112282,11.0402,0.435666
127.01,234523599,CP,2458325.651,3.7955178,2.0198135,52278.9941,10.3261619,14.1266,0.445372
129.01,201248411,CP,2458326.103,0.9809807,0.5405036,6178.392421,5.9162923,9.9005,0.764401
130.01,263003176,CP,2459368.983,14.3392065,4.5868204,398.599933,2.3144921,7.4371,1.1374201
132.01,89020549,CP,2458326.903,2.1096849,2.1210828,1322.565719,3.5175748,10.8061,0.940806
1338.01,260128333,CP,2458579.043,95.2,11.6316864,2600.061605,7.8498891,11.4881,1.51811
1339.01,269701147,CP,2459958.6,8.8803059,2.773,1248,3.26045,8.2929,0.92
1339.02,269701147,CP,2459926.412,28.5800894,4.038,900,2.55979,8.2929,0.92
1339.03,269701147,CP,2459894.122,38.3522501,5.317,853,2.6167,8.2929,0.92
134.01,234994474,CP,2458326.033,1.4015245,1.321993,619.1240151,1.7395649,9.22978,0.597007
135.01,267263253,CP,2459039.738,4.12691,4.429,10990,16.98,9.2205,1.59
136.01,410153553,CP,2459036.324,0.4628844,0.5588219,4489.911922,1.3543237,11.9238,0.188624
1406.01,231736113,CP,2459218.231,10.5739824,4.04,5460,9.43898,11.4266,1.27
141.01,403224672,CP,2459062.557,1.0082266,1.5024775,196.0127967,1.6132741,7.384,1.13187
1417.01,164173105,CP,2459827.002,3.0726434,2.2602485,10471.49497,19.9197757,8.51017,1.55831
144.01,261136679,CP,2460011.551,6.267832,2.789,321,1.99779,5.1054,1.15
1456.01,199376584,CP,2459814.966,18.711674,6.146,6290,10.1733,8.0417,1.27
1462.01,188768068,CP,2459959.563,2.1779465,2.101,112,1.28476,5.8961,1.26
148.01,393940766,CP,2458327.329,4.86709,3.103,4210,7.42915,11.7835,1.15
1493.01,15692883,CP,2459881.927,5.14124,5.405,3710,18.0411,9.7116,2.9
1494.01,411608801,CP,2459856.417,5.0267996,2.754044,6358.00607,12.9814741,10.3002,1.4782799
150.01,271893367,CP,2459363.045,5.8574075,5.8548029,6489.730235,13.8892762,10.9031,1.67987
157.01,140691463,CP,2459385.494,2.0845398,1.714,12920,13.0435,12.0166,1.11
163.01,179317684,CP,2459365.507,4.2311153,4.3278835,7240.290244,14.5356227,10.8719,1.6640199
169.01,183120439,CP,2459062.718,2.2554459,1.6678604,5283.71039,11.0535293,11.788,1.29661
1690.01,267574918,CP,2459419.987,1.4079369,0.3063531,484643.7441,,16.338,
172.01,29857954,CP,2458326.922,9.47686,4.392,2980,9.80856,10.7379,1.79
1726.01,130181866,CP,2459598.815,7.1079112,3.3750467,503.3014125,2.2428999,6.2683,0.902932
1726.02,130181866,CP,2459583.637,20.5438153,4.0537919,799.3817133,2.5734283,6.2683,0.902932
1728.01,285048486,CP,2459604.399,3.4913952,1.763,5400,4.9395,10.7921,0.63
174.01,425997655,CP,2458325.329,17.6671331,2.9580688,738.8962299,2.2354561,8.7513,0.691374
174.02,425997655,CP,2458340.304,29.7976205,2.8877905,601.5085662,1.677122,8.7513,0.691374
175.01,307210830,CP,2460039.151,3.6906795,1.107,1657,1.36751,9.41242,0.31
175.02,307210830,CP,2460039.155,7.4507305,0.475,1542,3.04528,9.41242,0.31
175.03,307210830,CP,2460035.728,2.2531134,0.909,666,1.01428,9.41242,0.31
1774.01,4897275,CP,2458872.341,16.7100422,5.4004652,615.2873631,2.7396616,7.6474,1.09271
178.01,251848941,CP,2458360.242,6.55767,2.4207396,1541.161093,2.9161044,10.42,0.660806
178.02,251848941,CP,2458354.552,20.708504,2.236524,1657.067907,3.751004,10.42,0.701202
178.03,251848941,CP,2458362.949,9.9619973,2.677214,1063.441194,2.1226072,10.42,0.660806
1793.01,304142124,CP,2460017.429,55.087,5.709,2509,4.36639,7.8436,0.87
1826.01,229400092,CP,2459761.726,4.1419805,2.3809654,10130.94118,12.9812632,11.2086,1.15614
186.01,279741379,CP,2459205.035,35.6134189,3.125,1530,2.8824,6.9934,0.71
186.02,279741379,CP,2458332.283,7.7897245,2.4930071,205.2348621,1.0004658,6.9934,0.705464
1862.01,321668398,CP,2459768.447,5.6442112,2.980996,4136.201006,11.4462895,11.5429,1.63591
1899.01,172370679,CP,2459439.215,29.0902271,4.6769826,37562.33327,12.1826517,12.5826,0.617863
193.01,183985250,CP,2458354.212,0.7920692,0.7334766,1528.759465,4.5111164,9.1031,0.980173
197.01,441462736,CP,2458357.014,14.278122,8.6972718,827.9264426,8.3566078,7.3566,2.90324
200.01,410214986,CP,2459040.333,8.1382243,3.2925646,4211.272418,6.495577,7.8541,0.951985
201.01,350618622,CP,2459965.395,52.9780564,4.802,6743,11.6494,8.5822,1.33
2119.01,236387002,CP,2459721.969,7.2008624,2.142,51170,12.723,10.3978,0.5
216.01,55652896,CP,2458331.264,34.5547864,5.771669,7134.691635,7.3040024,11.5748,0.801736
216.02,55652896,CP,2459340.905,17.3890454,2.6516541,2971.753227,6.4840125,11.5748,0.801736
2179.01,237913194,CP,2459062.423,15.1689723,2.0633315,7818.547558,11.7952966,11.4864,1.12898
2221.01,441420236,CP,2459041.282,,3.5738006,2872.288753,4.0269258,6.755,0.698009
237.01,305048087,CP,2458355.25,5.433729,1.172585,6530.706532,1.741587,13.4102,0.214
251.01,224225541,CP,2458357.306,4.9377013,2.2346692,874.2176931,3.028918,9.3258,0.955756
257.01,200723869,CP,2459121.27,18.3877081,6.405153,1191.028319,6.3790962,7.0286,1.76557
261.02,63898957,CP,2458389.727,13.0393586,4.9218325,625.5995687,3.3482223,9.03971,1.31383
262.01,70513361,CP,2459136.576,11.1452784,1.3947705,566.2736451,2.0671456,8.1345,0.848675
270.01,259377017,CP,2459198.961,5.6605693,1.6631704,3856.106085,2.4070872,10.4981,0.374358
270.02,259377017,CP,2458389.679,11.3795653,2.2350305,3147.046174,2.2539464,10.4981,0.374358
270.03,259377017,CP,2458383.733,3.3601377,1.413245,972.9589363,1.1843718,10.4981,0.374358
294.01,188570092,CP,2459457.974,7.327945,2.896,13710,9.49027,11.3875,0.79
396.01,178155732,CP,2459120.538,5.9739124,3.1235464,232.5621027,2.3917735,5.9053,1.2845
396.02,178155732,CP,2459169.271,3.58529,2.495,180,1.77141,5.9053,1.28
396.03,178155732,CP,2459117.261,11.2304605,3.6009978,208.629137,2.0754665,5.9053,1.2845
402.01,120896927,CP,2459139.127,4.7559737,2.5469696,398.6310113,1.725417,8.3157,0.841842
402.02,120896927,CP,2459118.956,17.1807214,2.1004813,680.1385904,2.1954034,8.3157,0.841842
421.01,94986319,CP,2459195.308,16.067522,2.6182382,2929.650147,4.7909617,9.2711,0.860124
442.01,70899085,CP,2459196.115,4.0520368,1.5605128,5512.403319,4.9523134,10.7329,0.607751
448.01,1528696,CP,2458438.403,0.8820624,0.5759672,11755.45093,8.3888941,13.1686,0.782888
455.01,98796344,CP,2459168.295,5.358776,1.3697764,2708.439372,1.4454154,8.84294,0.275953
469.01,33692729,CP,2458474.57,13.6308024,4.3426564,1179.103334,3.5493962,8.7615,1.00528
481.01,339672028,CP,2460019.99,10.3311544,5.561,4752,12.0808,9.3935,1.73
488.01,452866790,CP,2459228.978,1.1979959,1.0134493,973.2689136,1.1217262,11.1972,0.354529
503.01,186812530,CP,2459573.196,3.6773551,1.485,3920,11.5816,9.19813,1.68
540.01,200322593,CP,2459175.142,1.2391534,0.4887749,2318.659441,0.9654706,11.5045,0.197117
561.01,377064495,CP,2459561.826,10.7787735,3.487,920,2.73993,9.5273,0.84
561.02,377064495,CP,2459279.795,0.4465694,1.3529633,247.1205037,1.3708403,9.5273,0.840576
562.01,413248763,CP,2460011.629,3.9306027,1.196,1048,1.26995,8.74094,0.36
564.01,1003831,CP,2459251.312,1.6511471,0.9418021,3325.386446,7.975377,10.6701,1.12196
569.01,123482865,CP,2459270.5,6.5562078,2.314,2970,8.40415,9.4727,1.47
576.01,408310006,CP,2460010.495,5.4435354,3.5,3219,7.30242,8.86849,1.25
624.01,399870368,CP,2459197.008,2.7443212,3.421,10300,20.2676,9.3371,1.97
625.01,379929661,CP,2459979.751,4.786958,4.936,8390,18.0112,9.6129,1.91
626.01,65412605,CP,2459980.874,4.4010465,4.757,6903,19.7441,9.50712,2.32
629.01,293853437,CP,2459204.255,8.7179608,6.3341771,2517.639241,12.4769155,8.69437,2.38236
652.01,22221375,CP,2460013.592,3.9846589,2.146,445,2.12827,7.3635,1.03
657.01,48103627,CP,2459283.032,4.5696698,3.9536171,9861.079392,13.0582928,12.4399,1.28306
677.01,280206394,CP,2460030.705,11.2365977,2.292,9414,13.0203,9.271401,1.29
682.01,429304876,CP,2460037.26,6.8392388,4.176,1213,3.74186,9.2231,1.08
700.01,150428135,CP,2459303.157,16.0511407,1.3823927,2836.476041,2.6015337,10.9102,0.419457
700.02,150428135,CP,2458330.475,37.4243366,3.28384,735.2368186,1.1446808,10.9102,0.419457
