TOI,TIC,Magnitude,20 Period,120 Period,20 Depth,20 Error,120 Depth,120 Error
490.01,455135327,9.93908,2.810981098109811,2.810761499192224,0.010052395697555254,0.007222845596408677,0.010079729420353829,0.008616444407367353
491.01,468987719,12.7656,3.3336333633363338,3.3328665449803303,0.014446432175830696,0.01754633241632518,0.013937229131951619,0.02058168266778569
492.01,17746821,11.3155,3.121062106210621,3.121284720731299,0.004599010475365066,0.018074167538357413,0.005368255288548778,0.02070340935327109
505.01,268644785,10.6815,3.3297329732973298,3.329633323368341,0.009258374368255603,0.006045644998954096,0.009528182223462883,0.009958259338209692
511.01,440777904,11.3072,3.355085508550855,3.354934773405333,0.00937951589447614,0.00906395129012228,0.009404347431289468,0.014194896920389194
534.01,281909674,14.4266,4.037770316185535,4.033753375337534,0.012370735296043163,0.11180154945467322,0.011574965228510368,0.12156172588554205
535.01,280210963,14.7971,2.8304830483048304,2.8274514220098874,0.025142541191519516,0.07648535696762149,0.026723492264719793,0.07903366403443446
536.01,234825296,13.8786,9.24857485748575,9.250738867766165,0.010653509578876072,0.11756170519510468,0.010682236054344053,0.1235737828873427
537.01,234112540,13.4831,4.043504350435043,4.036517648164455,0.011421971532882472,0.048006216297118084,0.011940017704600328,0.06477554409734355
546.01,36440357,13.1573,9.201770177017702,9.207458617148845,0.01318814802147459,0.03521990118110022,0.013086377055149666,0.049907051266161684
548.01,42821097,13.1861,3.9011401140114006,3.899211050718032,0.005455771558504853,0.051724614197244466,0.005815145121718874,0.049118890331907146
551.01,192826603,13.9143,2.6471647164716474,2.6482601905555097,0.012140654285724833,0.05731990465582912,0.012356730936188767,0.06266623953839266
571.01,270468559,11.5598,4.642214221422142,4.642756917455922,0.006457858155715057,0.015857264351118793,0.006708488168560114,0.021385208889982816
574.01,315002523,12.4257,3.3024302430243027,3.3016230966030897,0.00770756654521103,0.021082414537219166,0.006611205851776273,0.026854456508740503
660.01,53189332,10.99,9.28952895289529,9.290937284547535,0.005954312509647171,0.01801846276616162,0.00517695944056329,0.02090697632513384
661.01,53735810,11.248,4.084458445844584,4.084558500854586,0.006385706142659467,0.012537780330532574,0.006919251801433562,0.015395361130638602
664.01,55092869,7.3212,4.73972397239724,4.739151390386564,0.0022231489652011285,0.00441236592616039,0.00218936854098695,0.005778227654322604
675.01,169226822,9.62959,4.178067806780678,4.177471797584799,0.00892898421732544,0.008425579549083642,0.010727236631054862,0.007597855568599247
683.01,437248515,11.4553,3.4057905790579057,3.405606132170373,0.012256885085522588,0.011186936589555798,0.01196093766628012,0.020886018096909355
685.01,281731203,9.9623,11.631713171317132,11.630582117617704,0.002230586059277645,0.027866091102029207,0.0027174705313249034,0.025209261729784205
744.01,437242640,9.7566,4.318481848184819,4.317755537930031,0.009982148814603504,0.009595107063424384,0.009960132140460182,0.013485895356934964
751.01,14661418,12.4806,4.724122412241225,4.722824600191792,0.02194442957032395,0.016163520194549422,0.02165719281805427,0.017307693434668477
752.01,61538902,11.3743,5.747974797479748,5.749749142330975,0.009570320795190417,0.01452910056696912,0.010574103687204153,0.022532806703047418
766.01,219698950,11.5122,3.446744674467446,3.4471385482382617,0.012300260138135812,0.012929916488115636,0.012180149910171799,0.023749510182470214
769.01,248075138,11.3728,4.981548154815481,4.982256956568744,0.015517485559769633,0.00891801561844509,0.015872830097460693,0.013631863955551828
770.01,248111245,12.3335,4.6383138313831385,4.639652714146302,0.006519361643143809,0.028624069634328203,0.0073115595073263715,0.03474476109557012
773.01,286865921,11.5037,4.973747374737473,4.972646297032942,0.010667724913752001,0.013583627196885764,0.011060204711703284,0.014996919128579358
774.01,294301883,11.3473,4.464746474647464,4.46531372309148,0.0133504776402186,0.011483271044192125,0.013667540673604088,0.021140008592598226
780.01,398943781,10.7875,3.052805280528053,3.0522076960171263,0.01830470568108709,0.006853436818482066,0.01743571562857579,0.015602528880386412
819.01,73717937,11.7528,16.37068706870687,21.134920940338866,0.005533162943023238,0.045416144848638665,0.006699895601306791,0.04829717757911088
822.01,127530399,11.1116,7.132613261326132,7.133020907851361,0.016272159411739654,0.00807159630355948,0.017013644428966062,0.014928043281578226
825.01,220029715,12.4284,3.1854185418541854,3.1865051041557804,0.0042407014292541265,0.043387098038848326,0.004059490530025398,0.062275876906861816
826.01,243200602,10.491,11.54980498049805,11.544842468045184,0.008583653852641954,0.013478024066640873,0.00858095384005138,0.020745497441572017
828.01,271168962,9.47199,5.322832283228323,5.321835018785407,0.005436480615924795,0.008151823191711446,0.005405643982571213,0.01617791653825785
843.01,437333618,12.472,4.298979897989799,4.299072751559585,0.01398593586226185,0.019480854256469848,0.014547793093113088,0.02164569575351662
966.01,178367144,10.5572,3.40969096909691,3.409294709849023,0.0142609750753816,0.006343242057939312,0.014629756338323797,0.011657578686423814
1054.01,366989877,8.4362,15.51065106510651,15.50655583110066,0.0005174688880708817,0.052189176431242414,0.0005848423871570842,0.055118164757177755
1073.01,158297421,13.6699,3.9225922592259233,3.923418579481712,0.026099689021755922,0.033960142482762495,0.028968565468068985,0.05139927080316312
1130.01,254113311,10.1429,8.34953495349535,8.345439449435492,0.014441987367367244,0.012116649847704915,0.014713416180332332,0.030479166915935395
118.01,266980320,9.179,6.034653465346535,6.031973989478155,0.0012442911402802245,0.033977887333509274,0.0013388441012815923,0.04154572559085256
122.01,231702397,13.084,5.069306930693069,5.077539437112028,0.00460440650989309,0.1223795275194589,0.005172399000634877,0.11844282609997223
123.01,290131778,7.87598,3.3082808280828084,3.308036249169472,0.0036387882243288836,0.003952125363172231,0.0035987635465992867,0.008708113678851437
1233.02,260647166,8.6522,11.25739576657936,19.594359435943595,0.001128526993503054,0.03276273565969014,0.001126181415711492,0.05391363457332033
125.01,52368076,10.1985,4.651965196519652,4.653427674000524,0.0008689157191976644,0.06578435444108578,0.0009034025720875074,0.060227419111137166
1266.01,467179528,11.0402,10.896489648964897,10.895185333114773,0.0024512027376654686,0.05035099678828482,0.002419814707647823,0.0759933217500933
130.01,263003176,7.4371,14.354185418541856,14.3252416375751,0.00035048919092972526,0.044130403976334526,0.00037197122388741866,0.05939448124309085
1339.01,269701147,8.2929,8.878037803780378,8.880629737141131,0.0011048973436199486,0.027185225640232513,0.0011336192408920147,0.0311393334147688
135.01,267263253,9.2205,4.125412541254125,4.126538396413898,0.008560663134370955,0.004284456804438942,0.009354832718985863,0.003912057890741398
1406.01,231736113,11.4266,10.586408640864086,10.586958875905593,0.004788495752111357,0.03235891612506365,0.0046884375414141585,0.033046823789499746
148.01,393940766,11.7835,4.87038703870387,6.201604993982746,0.004345608192833892,0.04050694815302788,0.003032459559670705,0.05830442449267758
1493.01,15692883,9.7116,5.149264926492649,5.149042874584488,0.0037568451886863105,0.008578636400780021,0.003524172317289042,0.013795052959657467
1494.01,411608801,10.3002,5.026402640264027,5.026918038338487,0.005030215047018516,0.013135002138982839,0.005501266111986595,0.022967381650914925
163.01,179317684,10.8719,4.230723072307231,4.230174997697789,0.006697761633196533,0.012193296037247987,0.006565558605137676,0.012123707035270805
172.01,29857954,10.7379,9.48064806480648,9.470296489594954,0.0033739534142681973,0.028231725320043283,0.003065617820343513,0.034835713642845656
1726.01,130181866,6.2683,6.477347734773478,6.524194138585776,0.0067044267279926665,0.003971256960100614,0.0068875839803218975,0.004815461372601894
175.01,307210830,9.41242,3.690519051905192,3.6914920339918775,0.0016913258650934878,0.03207203624542668,0.0015899929201914067,0.03811944955544564
1826.01,229400092,11.2086,4.141014101410141,4.142030089597618,0.007084825530954186,0.01591030343812891,0.007139989137235582,0.0331435971894634
2119.01,236387002,10.3978,4.801415920169874,7.202820282028202,0.04467048315975012,0.006604815709177428,0.04695888564618177,0.011221043637534798
2179.01,237913194,11.4864,15.167416741674169,7.583241447457076,0.006982186658619746,0.03708113665436037,0.0034956128441341948,0.1030197297480817
270.01,259377017,10.4981,5.66021602160216,5.658269989915284,0.0037520164118250545,0.028347394408065097,0.003582591850119593,0.04547190789960425
396.02,178155732,5.9053,3.583258325832584,3.5841622416067,0.00022117421153219089,0.029762173774980964,0.00013365256915376744,0.04380034347012479
402.01,120896927,8.3157,4.7572757275727575,4.757364305287415,0.00041725555926907544,0.06099235721243582,0.0002064080985759914,0.07706760548433068
481.01,339672028,9.3935,10.336783678367835,10.117778767075627,0.003842669983240343,0.01215263645636301,0.0039593730314626254,0.012139274421992658
503.01,186812530,9.19813,3.6768676867686767,3.67650810985689,0.0030966748470845117,0.01717776518641518,0.003038021275841416,0.021335936464772276
562.01,413248763,8.74094,3.930393039303931,3.9308589274769066,0.0009623879852895428,0.04568609324127756,0.001020287174617476,0.04900747904167524
576.01,408310006,8.86849,5.441794179417942,5.444462853125997,0.002521196571700004,0.014683931377774765,0.002363204157538678,0.024788795419423186
625.01,379929661,9.6129,4.786528652865287,4.786183793896941,0.00629087962872499,0.0073959190014378385,0.006640394999604479,0.011468619660681627
626.01,65412605,9.50712,4.4003900390039,4.401104196828324,0.005498393569992627,0.008104040689766528,0.005439943257691741,0.013421415490483049
652.01,22221375,7.3635,3.984998499849985,3.985132581665007,0.0003382610165471122,0.03851191088513421,0.0003460519828798651,0.04333149433851414
677.01,280206394,9.271401,11.235823582358236,11.23893653991862,0.007550122750523055,0.013786173679576125,0.007236904585564681,0.02713615430580967
682.01,429304876,9.2231,6.8439843984398445,6.839729382479202,0.0011419740793784086,0.02746043669218907,0.001069824487279687,0.03411174260907169
755.01,73228647,9.4628,2.539737232049037,2.53990399039904,0.0004503946788399465,0.06522390458591512,0.0003630430569584592,0.09388158702709061
763.01,178819686,9.5275,8.405252158879254,5.605610561056106,0.0006428015342478118,0.04477767290908866,0.0007072142997788145,0.07193426859548431
905.01,261867566,10.5721,3.7392739273927393,3.739373442294725,0.013480910735654751,0.008342767793637566,0.014278511580791074,0.015718993633120886
1114.01,409934330,8.1129,2.4891989198919893,2.4889849020905688,0.003347154550309015,0.005548615394738377,0.003278602151767303,0.011779636442133852
1119.01,261369656,10.5024,10.96084608460846,10.96011268543596,0.0029206622990023425,0.04071692067703015,0.00301669768458823,0.04465365082208407
1124.01,128790976,7.2235,3.518901890189019,3.5197431309287546,0.0036937930916509745,0.009789442296937281,0.00386477270946899,0.022236309690681837
1251.01,233120979,10.6479,5.962496249624962,5.961960057391878,0.010404916371816297,0.00936788399531092,0.01013233995785083,0.022321250883356795
